ID,title,description,duration,level,platform,images,urls,reviews_count,ratings,paid,students_count,type,skills,prerequisites,domain,organization,course_certification_type,summary,instructor,lecture_count
5453,Software Automation Testing with C# & Selenium from Scratch,Learn how to build an Automation Framework from Scratch in Behaviour Driven Development (BDD) using Specflow.,2.5 total hours,Beginner,Udemy,https://img-b.udemycdn.com/course/240x135/3905188_99c5_2.jpg,https://www.udemy.com/course/learn-software-automation-testing-with-c-from-scratch/,167 reviews,Rating: 4.5 out of 5,Yes,"5,938 students",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Akin Oladeji,23 lectures
5454,Front End Web Development Niche Website Complete Project,Front End Web Development Niche Website Complete Project Web Development Classifieds Websites  Niche Website,10 total hours,All Levels,Udemy,https://img-b.udemycdn.com/course/240x135/3964308_e12d_3.jpg,https://www.udemy.com/course/front-end-web-development-niche-website-complete-project/,167 reviews,Rating: 4.9 out of 5,Yes,"32,271 students",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Muhammad Ismail,97 lectures
5455,"Functional Programming + Lambdas, Method References, Streams","Learn amazing features in Java with functional programming, lambda functions, method references and Stream API",2 total hours,All Levels,Udemy,https://img-b.udemycdn.com/course/240x135/3686036_3cfd_2.jpg,https://www.udemy.com/course/functional-programming-learnit/,167 reviews,Rating: 4.6 out of 5,Yes,"90,639 students",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Andrii Piatakha, Learn IT University",10 lectures
5456,Python For Beginners: Learn Python With Hands-On Examples,Python course to get you start learning Python programming. Learn Python from Scratch with my to-the-point Python course,6.5 total hours,Beginner,Udemy,https://img-b.udemycdn.com/course/240x135/2142292_1edb_4.jpg,https://www.udemy.com/course/python-for-beginners-learn-python-with-hands-on-examples/,167 reviews,Rating: 4.5 out of 5,Yes,"1,640 students",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Muharrem AYDIN, Fatih YILMAZ",90 lectures
5457,3D Pixel Art for non artist. Crossy Road Modeling. Unity 3D,"Master 3D pixel art to design characters for Unity3D game engine, cocos2d like Minecraft",2.5 total hours,All Levels,Udemy,https://img-b.udemycdn.com/course/240x135/657868_a150.jpg,https://www.udemy.com/course/3d-pixel-art-for-non-artist-crossy-road-modeling-unity-3d/,167 reviews,Rating: 4.0 out of 5,Yes,"1,389 students",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Yohann Taieb,31 lectures
5458,Cracking Python Interview Questions On Programming,Cracking Python Interviews: Automation and Development ( 12 hrs of python interview questions on programming),12.5 total hours,All Levels,Udemy,https://img-b.udemycdn.com/course/240x135/1218700_06bb_3.jpg,https://www.udemy.com/course/cracking-python-interview-questions-on-programming-12-hrs/,167 reviews,Rating: 2.6 out of 5,Yes,"3,233 students",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Satish Venkatesh,206 lectures
5459,JavaScript 2022 Array Methods and Objects Data Structures,Arrays are a fundamental building blocks of JavaScript this course will help you better understand how to utilize arrays,4 total hours,Beginner,Udemy,https://img-b.udemycdn.com/course/240x135/846272_1cd4_3.jpg,https://www.udemy.com/course/javascript-arrays/,167 reviews,Rating: 4.3 out of 5,Yes,"23,406 students",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Laurence Svekis,28 lectures
5460,Practical OpenGL and GLSL shaders fundamentals with C++,Master the OpenGL and GLSL shading language - by writing code! Illustrated theory and practice (from basics to advanced),2.5 total hours,Intermediate,Udemy,https://img-b.udemycdn.com/course/240x135/1669328_3fee_3.jpg,https://www.udemy.com/course/opengl-and-glsl-fundamentals-cpp/,167 reviews,Rating: 4.7 out of 5,Yes,"5,228 students",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Serhii K,22 lectures
5461,Artificial Intelligence III - Deep Learning in Java,"Deep Learning Fundamentals, Convolutional Neural Networks (CNNs) and Recurrent Neural Networks (RNNs) + LSTM, GRUs",4 total hours,All Levels,Udemy,https://img-b.udemycdn.com/course/240x135/1462912_a4d5_2.jpg,https://www.udemy.com/course/artificial-intelligence-iii-in-java/,166 reviews,Rating: 4.7 out of 5,Yes,"2,758 students",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Holczer Balazs,46 lectures
5462,JavaScript - Become Higly Paid Front End Developer,Learn JavaScript from the basics using this tutorial and become highly paid JavaScript developer.,2 total hours,Beginner,Udemy,https://img-b.udemycdn.com/course/240x135/1128560_2535_2.jpg,https://www.udemy.com/course/javascript-become-higly-paid-front-end-developer/,166 reviews,Rating: 3.8 out of 5,Yes,799 students,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,AS Learning,30 lectures
5463,Visual Basic .NET Programming for Complete Beginners,"A course on VB .NET for the beginners to computer programming, for those who want concepts explained in plain English",8.5 total hours,Beginner,Udemy,https://img-b.udemycdn.com/course/240x135/2317220_5044_2.jpg,https://www.udemy.com/course/visual-basic-dot-net-for-complete-beginners/,166 reviews,Rating: 4.1 out of 5,Yes,"5,966 students",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Tanin Sangngam, Dan Brown",65 lectures
5464,The Complete Unity Guide 3D - Beginner to RPG Game Dev in C#,Build 3 games & learn Unity practical way! Start with fundamentals and finish with an RPG game. Using Unity 2020 and C#,41 total hours,All Levels,Udemy,https://img-b.udemycdn.com/course/240x135/3754784_e94e_3.jpg,https://www.udemy.com/course/the-complete-unity-guide-3d-beginner-to-rpg-game-dev-in-c/,166 reviews,Rating: 4.4 out of 5,Yes,"1,836 students",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Eincode by Filip Jerga, Filip Jerga",315 lectures
5465,.NET CORE API development,learn all that you need to know to develop .net core 3.0 API projects,12.5 total hours,All Levels,Udemy,https://img-b.udemycdn.com/course/240x135/1909410_9158_3.jpg,https://www.udemy.com/course/net-core-api-development/,166 reviews,Rating: 4.0 out of 5,Yes,"18,338 students",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Taurius Litvinavicius,33 lectures
5466,Parcel Bundler: The Complete Tutorial,"Learn Parcel Bundler from the very basics to advanced! Use Parcel with React, Vue, jQuery, Bootstrap, Express, Babel!",3 total hours,All Levels,Udemy,https://img-b.udemycdn.com/course/240x135/2452786_87e6_3.jpg,https://www.udemy.com/course/parcel-bundler-the-complete-tutorial/,166 reviews,Rating: 4.6 out of 5,Yes,"3,564 students",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Viktor Pyskunov,38 lectures
5467,Project Based Excel VBA Course,"Become an Excel Programmer, fueled by plenty of practice",11 total hours,All Levels,Udemy,https://img-b.udemycdn.com/course/240x135/2651660_85e3_2.jpg,https://www.udemy.com/course/project-based-excel-vba-course/,166 reviews,Rating: 4.8 out of 5,Yes,"11,516 students",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Brandon Brown,54 lectures
5468,Create a Portfolio Website on Blogger - NO CODING EXPERIENCE,"Make a portfolio website without coding skills, showcase your professional skills, achievements and stand out as a pro!",1 total hour,Beginner,Udemy,"data:image/svg+xml,%3Csvg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 260 145""%3E%3C/svg%3E",https://www.udemy.com/course/create-professional-portfolio-website-on-blogger-no-coding/,166 reviews,Rating: 4.7 out of 5,Yes,"10,205 students",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,MD AZHARUL ISLAM RAFY,19 lectures
5469,Learn to use Git and Github with Eclipse: A Complete Guide,Practical course for learning how to use to Git and Github with Eclipse with step by step details,4.5 total hours,All Levels,Udemy,https://img-b.udemycdn.com/course/240x135/3369428_995b.jpg,https://www.udemy.com/course/learn-to-use-git-and-github-with-eclipse-a-complete-guide/,166 reviews,Rating: 4.8 out of 5,Yes,"1,018 students",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Learning From Experience,51 lectures
5470,Object Oriented Programming,Learn how to write better code using Object Oriented Programming Techniques.,1.5 total hours,All Levels,Udemy,https://img-b.udemycdn.com/course/240x135/561492_ef34_5.jpg,https://www.udemy.com/course/object-oriented-programming/,166 reviews,Rating: 4.1 out of 5,Yes,"3,417 students",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Robin Slee | Art | Illustration | iPad | Software Development,22 lectures
5471,"Unity 3D 2017 - Build , program & publish Crossy Road game",Step by step video lessons to create and publish a 3D 8 bit art game like Crossy Road to the app stores. using Unity3D,6.5 total hours,All Levels,Udemy,https://img-b.udemycdn.com/course/240x135/706024_f76d.jpg,https://www.udemy.com/course/unity-3d-2016-build-program-publish-crossy-road-game/,166 reviews,Rating: 4.6 out of 5,Yes,"1,708 students",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Yohann Taieb,87 lectures
5472,Learn Modern JavaScript in 2022 from Scratch,"Learn Modern JavaScript from beginning. Master fundamentals with Javascript exercises, projects, live examples & more",8.5 total hours,All Levels,Udemy,https://img-b.udemycdn.com/course/240x135/4219304_bc7f_3.jpg,https://www.udemy.com/course/modern-javascript-course-web-development/,166 reviews,Rating: 4.6 out of 5,Yes,"16,573 students",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Data Is Good Academy,112 lectures
5473,Data Structures and Algorithms | Coding Interview Q&A,Learn Data Structures & Algorithms from Scratch. + Master Coding Interviews . From basic to advanced.,12.5 total hours,Beginner,Udemy,https://img-b.udemycdn.com/course/240x135/2052993_e2e3_4.jpg,https://www.udemy.com/course/data-structures-algorithms-coding-interview/,166 reviews,Rating: 2.9 out of 5,Yes,"9,742 students",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Darío Leegstra,126 lectures
5474,Android Apps Reskinning for Beginners - A practical approach,Learn how to reskin mobile apps from start to finish and be a part of an industry that attracts million of users.,6 total hours,All Levels,Udemy,https://img-b.udemycdn.com/course/240x135/257394_9a4d_4.jpg,https://www.udemy.com/course/android-apps-reskinning-for-fun-and-profit/,166 reviews,Rating: 4.3 out of 5,Yes,"2,104 students",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Cristian Gradisteanu,37 lectures
5475,Laravel - Single Page App & Vue CRUD,Learn to create Single Page Applications with Laravel & Vue.js,2 total hours,Beginner,Udemy,https://img-b.udemycdn.com/course/240x135/2000026_36e9.jpg,https://www.udemy.com/course/laravel-single-page-app-vue-crud/,166 reviews,Rating: 4.5 out of 5,Yes,"1,492 students",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,"Edwin Diaz, Coding Faculty Solutions",23 lectures
5476,Build Your Own Chatbot in Python,Play with your own AI Assistant,2 total hours,All Levels,Udemy,https://img-b.udemycdn.com/course/240x135/3991532_a8f8_3.jpg,https://www.udemy.com/course/build-your-own-chatbot-in-python/,166 reviews,Rating: 2.4 out of 5,Yes,"16,776 students",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Kumar Rajmani Bapat,11 lectures
5477,The Complete Elasticsearch and Kibana Tutorial for beginners,"Explore concepts like Installing, Communicating, Real-time data analysis and Visualization using ElasticSearch & KIBANA",3 total hours,All Levels,Udemy,https://img-b.udemycdn.com/course/240x135/971904_0061_2.jpg,https://www.udemy.com/course/elasticsearch-and-kibana-tutorial-for-beginners/,166 reviews,Rating: 4.3 out of 5,Yes,820 students,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Tutorial Drive,42 lectures
5478,Getting Started with React using Hooks and REST API,"Learn how to use React, Function and Class Components, Props, State Hook, Callback Hook, Effect Hook, Fetch and Promises",5.5 total hours,All Levels,Udemy,https://img-b.udemycdn.com/course/240x135/2466446_9a4e_7.jpg,https://www.udemy.com/course/getting-started-with-react/,165 reviews,Rating: 4.5 out of 5,Yes,"5,672 students",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Eric Greene,21 lectures
5479,Quantum Computing: Theory to Simulation and Programming,Understand the Fundamentals of a Quantum Computer and the DWave framework. Solve tasks on a real Quantum Computer,4.5 total hours,All Levels,Udemy,https://img-b.udemycdn.com/course/240x135/2056835_3b02.jpg,https://www.udemy.com/course/quantum-computing/,165 reviews,Rating: 3.6 out of 5,Yes,957 students,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Vinay Phadnis,30 lectures
5480,webMethods for Everyone (Development & Admin) - ESB Only,The following course is focused for those engineers who wants to start their journey in the universe of webMethods,38 total hours,All Levels,Udemy,https://img-b.udemycdn.com/course/240x135/4332082_67e7_2.jpg,https://www.udemy.com/course/webmethods-dev-admin-forall/,165 reviews,Rating: 4.5 out of 5,Yes,636 students,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Manju Kaushik,191 lectures
5481,Ultimate Wordpress Optimization 2022,Fine Tune Wordpress Performance through Plugins and get better Rankings,2.5 total hours,All Levels,Udemy,https://img-b.udemycdn.com/course/240x135/3595238_1ded_2.jpg,https://www.udemy.com/course/ultimate-wordpress-optimization-2020/,165 reviews,Rating: 4.3 out of 5,Yes,"39,557 students",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,nurt technologies,24 lectures
